"wp_order_id","order_status","coupon_codes","discount_amount","order_total"
"372921","wc-completed","sutalasutalove","100","0.00"
"372376","wc-cancelled","cnpr","54","136.80"
"372351","wc-completed","sutalasutalove","50","0.00"
"372043","wc-completed","sutalasutalove","50","0.00"
"372028","wc-completed","sutalasutalove","50","0.00"
"369398","wc-completed","#sutalasutalove","50","0.00"
"365286","wc-cancelled","cnpr","54","136.80"
"363680","wc-cancelled","cnpr","54","136.80"
"362015","wc-completed","celtic2023","45","145.80"
"359650","wc-completed","goldiesmin15","19.5","118.30"
"359632","wc-completed","goldiesmin15","19.5","118.30"
"359626","wc-completed","goldiesmin15","19.5","118.30"
"359623","wc-completed","goldiesmin15","19.5","118.30"
"359587","wc-completed","goldiesmin15","19.5","118.30"
"359579","wc-completed","goldiesmin15","19.5","118.30"
"359577","wc-completed","goldiesmin15","19.5","118.30"
"359563","wc-completed","goldiesmin15","19.5","118.30"
"359557","wc-completed","goldiesmin15","19.5","118.30"
"359540","wc-completed","goldiesmin15","39","236.60"
"359529","wc-completed","goldiesmin15","39","236.60"
"359527","wc-failed","goldiesmin15","19.5","118.30"
"359516","wc-completed","goldiesmin15","19.5","118.30"
"359502","wc-completed","goldiesmin15","19.5","118.30"
"359464","wc-completed","goldiesmin15","19.5","118.30"
"359419","wc-completed","goldiesmin15","19.5","118.30"
"359416","wc-completed","goldiesmin15","19.5","118.30"
"359402","wc-completed","celtic2023","45","145.80"
"359355","wc-completed","goldiesmin15","19.5","118.30"
"359270","wc-completed","goldiesmin15","39","236.60"
"359216","wc-completed","goldiesmin15","19.5","118.30"
"359116","wc-completed","cnpr","108","273.60"
"359104","wc-completed","goldiesmin15","39","236.60"
"358766","wc-completed","goldiesmin15","19.5","118.30"
"358739","wc-completed","goldiesmin15","19.5","118.30"
"358092","wc-completed","goldiesmin15","19.5","118.30"
"358084","wc-cancelled","goldiesmin15","19.5","118.30"
"357137","wc-completed","sf2023","48","192.00"
"355490","wc-completed","dirtyshirtsf","48","192.00"
"355487","wc-cancelled","dirtyshirtsf","48","192.00"
"355141","wc-completed","dirtyshirtsf","108","432.00"
"348318","wc-completed","#reducere","20","42.0"
"346812","wc-completed","#reducere","20","41.95"
"346691","wc-completed","#86568","238","120.00"
"346352","wc-completed","#48230","357","180.00"
"344645","wc-completed","#reducere","40","83.90"
"344617","wc-failed","#reducere","40","83.90"
"344187","wc-failed","#reducere","40","83.90"
"342978","wc-completed","#reducere","40","83.90"
"337814","wc-completed","manual_discount","119","60.00"
"334388","wc-completed","mrf294786","16.9","162.10"
"334212","wc-completed","mrf294786","33.8","324.20"
"334147","wc-completed","mrf294786","33.8","324.20"
"334100","wc-cancelled","mrf294786","16.9","162.10"
"333950","wc-completed","mrf294786","16.9","162.10"
"333858","wc-completed","mrf294786","16.9","162.10"
"328098","wc-completed","#elevstudentpensionar","40","203.80"
"327850","wc-completed","#elevstudentpensionar","40","203.80"
"326283","wc-cancelled","#elevstudentpensionar","40","203.80"
"325860","wc-completed","#elevstudentpensionar","80","259.20"
"325604","wc-completed","#elevstudentpensionar","120","611.40"
"323023","wc-refunded","#45968","99","196.74"
"322473","wc-completed","#elevstudentpensionar","40","129.60"
"317669","wc-completed","#reducere","20","33.00"
"317637","wc-completed","#reducere","40","66.00"
"317633","wc-cancelled","#reducere","20","33.00"
"317245","wc-completed","#reducere","40","66.00"
"315216","wc-completed","#elevstudentpensionar","40","161.40"
"313275","wc-completed","#folkfrate","20","86.00"
"313206","wc-completed","#folkfrate","40","172.00"
"312861","wc-completed","#folkfrate","10","43.00"
"312853","wc-completed","#folkfrate","30","129.00"
"309361","wc-completed","#reducere","20","33.00"
"309312","wc-completed","#70281","238","160.00"
"307331","wc-completed","#reducere","60","99.00"
"305463","wc-completed","#reducere","20","33.00"
"302592","wc-completed","#reducere","60","99.00"
"297054","wc-refunded","#reducere","20","33.00"
"295741","wc-completed","#reducere","20","33.00"
"295531","wc-completed","#reducere","40","66.00"
"293437","wc-completed","#65886","238","120.00"
"292390","wc-completed","#48315","318","80.00"
"291981","wc-completed","#46673","260","138.00"
"288370","wc-completed","#53613","318","40.00"
"282074","wc-completed","#51234","238","120.00"
"276953","wc-completed","#45901","297","123.00"
"274869","wc-completed","#48029","238","20.00"
"274763","wc-completed","#74465","238","20.00"
"274005","wc-completed","#67361","119","0.00"
"273964","wc-completed","#45613#58179","416","226.00"
"273779","wc-completed","#64270","119","0.00"
"273742","wc-completed","#65108#67356","238","20.00"
"273562","wc-completed","#46125","198","200.00"
"273412","wc-completed","#50234","238","20.00"
"273327","wc-completed","#52067","238","0.00"
"273058","wc-completed","#47906","119","0.00"
"272971","wc-completed","#45844","198","60.00"
"272878","wc-completed","#66938","119","60.00"
"272871","wc-completed","#46064#46495","198","60.00"
"272857","wc-completed","#45652","198","60.00"
"272836","wc-completed","#46971","238","0.00"
"272809","wc-completed","#70947","119","0.00"
"272691","wc-completed","#46986","159","99.00"
"272395","wc-completed","#56237","119","0.00"
"271879","wc-completed","#46700","159","99.00"
"271584","wc-completed","bluesulluiradu","50","257.40"
"271574","wc-cancelled","bluesulluiradu","50","257.40"
"271545","wc-cancelled","bluesulluiradu","50","257.40"
"270774","wc-completed","#45582","99","100.00"
"269751","wc-completed","#55975","476","40.00"
"263788","wc-completed","#45603","318","69.00"
"259515","wc-completed","#76537","249","59.00"
"259134","wc-completed","#86292","238","20.00"
"257654","wc-completed","mrf2022","80","198.00"
"257587","wc-completed","mrf2022","40","99.00"
"257418","wc-completed","mrf2022","40","99.00"
"257261","wc-completed","mrf2022","40","99.00"
"257258","wc-cancelled","mrf2022","40","99.00"
"257235","wc-completed","mrf2022","40","99.00"
"257191","wc-completed","mrf2022","80","198.00"
"257149","wc-completed","mrf2022","40","99.00"
"257116","wc-completed","mrf2022","40","99.00"
"256938","wc-completed","mrf2022","80","198.00"
"256803","wc-completed","mrf2022","80","198.00"
"256608","wc-completed","mrf2022","40","99.00"
"256572","wc-completed","#69040","238","20.00"
"256567","wc-completed","mrf2022","40","99.00"
"256558","wc-completed","#90597","498","39.00"
"256544","wc-completed","#69205","249","109.00"
"256491","wc-completed","mrf2022","40","99.00"
"256466","wc-completed","mrf2022","40","99.00"
"256446","wc-completed","mrf2022","40","99.00"
"256306","wc-completed","mrf2022","40","99.00"
"256286","wc-completed","mrf2022","40","99.00"
"256184","wc-completed","mrf2022","40","99.00"
"256178","wc-completed","mrf2022","80","198.00"
"256041","wc-completed","mrf2022","40","99.00"
"255907","wc-completed","mrf2022","40","99.00"
"255891","wc-completed","mrf2022","40","99.00"
"255556","wc-completed","mrf2022","40","99.00"
"255538","wc-completed","mrf2022","80","198.00"
"255522","wc-completed","mrf2022","40","99.00"
"255514","wc-completed","mrf2022","40","99.00"
"255436","wc-completed","mrf2022","40","99.00"
"255252","wc-completed","#119412","169","0.00"
"254960","wc-completed","mrf2022","40","99.00"
"253690","wc-completed","#67828","119","10.00"
"253605","wc-completed","#48071","159","20.00"
"248038","wc-completed","#45938","99","30.00"
"247109","wc-completed","#66065","318","69.00"
"246852","wc-completed","#46028","99","80.00"
"246703","wc-completed","#45632","99","80.00"
"244404","wc-completed","septe","20","263.50"
"244335","wc-completed","septe","40","527.00"
"243722","wc-completed","septe","20","263.50"
"243643","wc-completed","septe","20","263.50"
"225754","wc-completed","vinlanuveniti","37.5","45.00"
"225711","wc-completed","vinlanuveniti","25","30.00"
"225659","wc-completed","vinlanuveniti","50","60.00"
"225081","wc-completed","#53193","159","59.00"
"216841","wc-completed","#93462","238","60.00"
"215895","wc-completed","ruralexperience22","50","233.50"
"215566","wc-completed","ruralexperience22","100","467.00"
"215558","wc-cancelled","ruralexperience22","100","467.00"
"214501","wc-completed","#84595","476","40.00"
"211630","wc-completed","#79186","249","25.54"
"211577","wc-completed","#78329","498","51.08"
"210777","wc-cancelled","#78329","498","51.08"
"209787","wc-completed","#73613","498","51.08"
"209666","wc-completed","#88271","498","51.08"
"207528","wc-completed","ruralexperience22","550","2568.50"
"207419","wc-completed","ruralexperience22","50","233.50"
"207413","wc-completed","ruralexperience22","50","233.50"
"205625","wc-completed","#45658","198","20.00"
"205211","wc-completed","#70281","238","20.00"
"205068","wc-completed","#45649","159","115.54"
"188488","wc-completed","#80520","249","25.54"
"186774","wc-completed","#69146","249","25.54"
"183280","wc-completed","#45957","99","10.00"
"180926","wc-completed","#70500","498","51.08"
"179753","wc-completed","#71494","238","20.00"
"170876","wc-completed","#80917","249","25.54"
"169985","wc-completed","#88544","100","57.50"
"169745","wc-completed","#65858","119","60.00"
"169631","wc-completed","#151856","143.1","26.90"
"167885","wc-completed","#151824","143.1","70.90"
"167825","wc-completed","#156020","189","10.00"
"167557","wc-completed","#78296","476","0.00"
"166820","wc-completed","#161914#162452","518","0.00"
"166777","wc-completed","#83556","395","0.00"
"158362","wc-completed","#81330","498","20.00"
"155809","wc-completed","#67943","318","80.00"
"155742","wc-completed","#87661","498","35.00"
"153256","wc-completed","#70940","498","20.00"
"152895","wc-completed","#89781","1245","50.00"
"152866","wc-completed","#45668","198","160.00"
"152657","wc-completed","#74857","249","10.00"
"152482","wc-completed","#78555","249","10.00"
"152258","wc-completed","#72622","249","109.00"
"152091","wc-completed","#46195","99","80.00"
"151932","wc-completed","#52644","119","60.00"
"151898","wc-completed","#45694","159","100.00"
"151875","wc-completed","1decembrie","47.7","459.30"
"151870","wc-completed","1decembrie","51.8","497.28"
"151865","wc-completed","1decembrie","15.9","153.10"
"151856","wc-refunded","1decembrie","15.9","153.10"
"151846","wc-completed","1decembrie","25.9","248.64"
"151844","wc-completed","1decembrie","18.9","180.10"
"151833","wc-completed","1decembrie","19.9","189.10"
"151829","wc-completed","1decembrie","53.7","513.30"
"151824","wc-completed","1decembrie","33.8","324.94"
"151713","wc-completed","#70153","498","20.00"
"151708","wc-completed","#45681","198","61.00"
"151320","wc-cancelled","test0110","50","886.00"
"147520","wc-failed","muzicuta","23.8","101.15"
"147498","wc-completed","bluesrocktm","23.8","101.15"
"147439","wc-completed","bluesrocktm","47.6","202.30"
"147197","wc-completed","bluesrocktm","47.6","202.30"
"146585","wc-completed","bluesrocktm","23.8","101.15"
"128448","wc-completed","uy8t7xwp","200","220.00"
"127981","wc-completed","uy8t7xwp","200","283.00"
"127363","wc-completed","uy8t7xwp","800","1132.00"
"127301","wc-refunded","uy8t7xwp","200","220.00"
"127281","wc-cancelled","uy8t7xwp","100","141.50"
"124735","wc-completed","opeth","50.7","486.30"
"124690","wc-completed","opeth","39.8","378.20"
"124685","wc-cancelled","opeth","50.7","486.30"
"124629","wc-completed","opeth","39.8","378.20"
"124323","wc-cancelled","opeth","39.8","378.20"
"124258","wc-completed","opeth","39.8","378.20"
"124237","wc-completed","opeth","39.8","378.20"
"123584","wc-completed","valentinesday","67.6","648.40"
"123496","wc-completed","valentinesday","5.9","58.10"
"123445","wc-completed","valentinesday","24.9","236.55"
"123323","wc-completed","valentinesday","49.8","473.10"
"123306","wc-completed","valentinesday","39.8","378.20"
"120617","wc-completed","mrf2021","49.8","473.10"
"120539","wc-completed","mrf2021","24.9","236.55"
"120533","wc-completed","mrf2021","49.8","473.10"
"120461","wc-completed","mrf2021","24.9","236.55"
"74223","wc-completed","baricada mos craciun","60","240"
"74106","wc-completed","baricada mos craciun","40","160"
"74000","wc-completed","baricada mos craciun","14","56"
"73846","wc-completed","baricada mos craciun","50","200"
"73594","wc-completed","baricada mos craciun","10","40"
"73581","wc-completed","baricada mos craciun","20","80"
"73544","wc-completed","baricada mos craciun","14","56"
"73491","wc-completed","baricada mos craciun","20","80"
"73487","wc-completed","baricada mos craciun","28","112"
"73439","wc-completed","baricada mos craciun","42","168"
"73430","wc-cancelled","baricada mos craciun","20","80"
"30750","wc-completed","custom2019","50","200.00"
"30740","wc-completed","custom2019","100","400.00"
"30487","wc-completed","blackstonecherry","5.9","53.10"
"26608","wc-completed","dirtyshirt","20.7","117.30"
"26603","wc-cancelled","dirtyshirt","20.7","117.30"
"25128","wc-completed","ambilet.ro","5.9","53.10"
