"wp_product_id","name","wp_event_id","price","stock_qty","commission_rate","commission_on_top"
"148029","Invitatie (doua persoane)","147145","0",NULL,,"no"
"147152","Early bird","147150","50",NULL,,"no"
"147157","Bilet","147150","70",NULL,,"no"
"149952","Presale","147150","60",NULL,,"no"
"149978","Acces","147150","70",NULL,NULL,NULL
"147564","01.10.21 Early Bird","147541","25","0","1,5","yes"
"147566","01.10.21 Studenti/Elevi/Pensionari","147541","15","0","1,5","yes"
"147567","On the date","147541","35",NULL,"5","yes"
"147788","Presale Rocktoberfest VIP","147783","160",NULL,"5","yes"
"147806","Rocktoberfest Ziua 1","147783","75",NULL,"5","yes"
"147808","Rocktoberfest Ziua 2","147783","75",NULL,"5","yes"
"147813","Rocktoberfest Ziua 3","147783","75",NULL,"5","yes"
"147856","Rocktoberfest VIP","147783","190",NULL,"5","yes"
"148356","Rocktoberfest acces Ziua 1","147783","75","0",,"no"
"148357","Rocktoberfest acces Ziua 2","147783","75","0",,"no"
"148359","Rocktoberfest acces Ziua 3","147783","75","0",,"no"
"148964","Rocktoberfest acces VIP","147783","190","0",,"no"
"147794","09.10.21 Acces (+o bere gratis)","147790","30","0","5","yes"
"147798","Bilet acces","147792","40","60","5","yes"
"145499","Acces VIP","147800","65",NULL,"5","yes"
"148235","Acces normal","147800","50",NULL,"5","yes"
"148039","Acces","148036","65",NULL,"5","yes"
"148046","Acces","148041","60",NULL,"5","yes"
"148348","Early bird","148344","120",NULL,"5","yes"
"148351","Presale 1","148344","150",NULL,"5","yes"
"148352","Presale 2","148344","200",NULL,"5","yes"
"148354","Presale 3","148344","250",NULL,"5","yes"
"148355","Normal Acces","148344","300",NULL,"5","yes"
"152556","CRACIUN 2+1 gratis","148344","300",NULL,"5","yes"
"238665","300 lei // Abonament 3 zile","148344","0","0",NULL,NULL
"238729","250 lei // Abonament 2 zile (13-14 aug)","148344","0","300",NULL,NULL
"238742","150 lei // Bilet o zi","148344","0","400",NULL,NULL
"245755","Acces 2 zile (13-14 august)","148344","250",NULL,"5","yes"
"245763","Acces o zi 14 august","148344","150",NULL,"5","yes"
"14948","24.11.18 Presale (primele 50)","14947","29","0",NULL,NULL
"14949","24.11.18 Normal ticket","14947","35","0",NULL,NULL
"14956","21.01.24 -presale","14955","50","0","6","yes"
"72812","21.01.24 -acces","14955","68","0","6","yes"
"537256","30.11.24 - Zona A","14955","50","0","6","yes"
"537287","30.11.24 - Zona B","14955","50","0","6","yes"
"555154","30.11.24 - Zona A","14955","70","7","6","yes"
"557125","30.11.24 - Zona B","14955","65","40","6","yes"
"18447","40 lei Acces","149592","0",NULL,NULL,NULL
"149597","Acces cu loc in 25 martie","149592","40",NULL,"6","yes"
"149641","Acces","149636","20","15","1,5","yes"
"15125","21-22.12.18 Normal 22 dec Rock Metal Fest Buc","14968","100","0",NULL,NULL
"15126","21-22.12.18 Normal 21 dec Rock Metal Fest Buc","14968","90","0",NULL,NULL
"15129","21-22.12.18 VIP 21 dec Rock Metal Fest Buc","14968","140","0",NULL,NULL
"149737","Acces (include 6-8 sushi rolls)","149727","35",NULL,"5","yes"
"14978","Presale (pana la 12 noiembrie)","14977","40",NULL,NULL,NULL
"14985","Presale 1 (primele 100)","14977","30","85",NULL,NULL
"17112","Invitatie","14977","0","2",NULL,NULL
"150289","Acces in data 23.01.22","150285","30","27",NULL,NULL
"223019","Acces in data 2 septembrie","150285","40",NULL,"5","yes"
"38230","DONATIE","150298","20","902","2","yes"
"150307","Acces cu loc","150304","40","40",NULL,NULL
"150312","Acces cu loc","150309","30","38",NULL,NULL
"150317","Acces cu loc","150314","50","40",NULL,NULL
"150330","Acces normal (include ceaun cu carne)","150324","35",NULL,"5","yes"
"150327","06.05.22 Presale","150362","40","0",,"no"
"150376","Bilet pt data de 24 octombrie","150372","43",NULL,"6","yes"
"150381","Acces","150378","25",NULL,"1,5","yes"
"150445","30 de lei Bilet acces","150378","0",NULL,,"no"
"159423","Acces 21 februarie","150378","30",NULL,"2","yes"
"150469","Acces in ziua 9 octombrie","150465","35",NULL,"2","yes"
"150475","Acces 03.04.22 ThePub","150471","30","0","2,5","yes"
"168273","Acces in ziua de 31 martie","150543","37.5",NULL,"2,5","yes"
"175587","40 lei bilet Acces","150543","0",NULL,,"no"
"151002","Presale (reducere pana pe 15.12.2021, inclusiv)","150997","45",NULL,,"no"
"158998","Acces in ziua de 8 aprilie","151006","40",NULL,"6","yes"
"179573","40 lei Bilet acces","151006","0",NULL,,"no"
"151018","Acces general","151015","35","38",NULL,NULL
"151032","Abonament Early bird (include campare)","151030","180","10","5","yes"
"157133","Abonament Presale (include campare)","151030","240","25","5","yes"
"157148","50 lei Abonament Localnici","151030","0","36",,"no"
"157150","Bilet de o zi - 29 iulie(include campare) -Presale","151030","90","48","5","yes"
"157152","Bilet de o zi - 30 iulie(include campare) -Presale","151030","90","44","5","yes"
"161926","INVITATIE (doua persoane)","151030","0","0",,"no"
"216755","Bilet o zi pt 30 iulie (include campare) Presale 2","151030","135","0","5","yes"
"216759","Bilet o zi pt 29 iulie (include campare) Presale 2","151030","135","0","5","yes"
"216762","350 lei Abonament (campare inclusa)","151030","0","0",,"no"
"216788","Abonament Presale 2 (include campare)","151030","290","0","5","yes"
"216791","Abonament (include campare)","151030","350",NULL,"5","yes"
"216795","Abonament Presale (fara campare)","151030","190","0","5","yes"
"216797","Abonament Normal (fara campare)","151030","250",NULL,"5","yes"
"216802","Bilet de o zi - 30 iulie(include campare)","151030","150",NULL,"5","yes"
"216804","Bilet de o zi - 29 iulie (include campare)","151030","150",NULL,"5","yes"
"216808","Bilet de o zi - 28 iulie(include campare)","151030","150",NULL,"5","yes"
"216812","Bilet o zi - 30 iulie (fara campare)","151030","90","37","5","yes"
"216817","Bilet o zi - 29 iulie (fara campare)","151030","90","40","5","yes"
"216819","Bilet o zi - 28 iulie (fara campare)","151030","90","48","5","yes"
"230458","150 lei Bilet pt o zi (cu campare)","151030","0","0",,"no"
"233285","250 lei Abonament (fara campare)","151030","0","0",,"no"
"233399","90 lei Bilet pt o zi (fara campare)","151030","0","0",,"no"
"151193","Acces general","151188","40",NULL,NULL,NULL
"155828","Acces in ziua 01 aprilie","151188","40",NULL,NULL,NULL
"271055","Acces in 11 noiembrie","151195","35",NULL,"2,5","yes"
"1218","Normal Ticket","151448","70",NULL,NULL,NULL
"151451","Bilet pt ziua de 17 decembrie","151448","50","7","6","yes"
"151456","Bilet pt ziua de 18 decembrie","151448","50","0","6","yes"
"151459","Bilet pt ziua de 19 decembrie","151448","50","76","6","yes"
"153393","50 lei ACCES o zi","151448","0","0",,"no"
"15332","Ticket Acces in ziua 29 Decembrie","15170","95",NULL,NULL,NULL
"15333","Ticket Acces in ziua 28 Decembrie","15170","50",NULL,NULL,NULL
"15334","Presale pentru ziua 29 Decembrie","15170","85",NULL,NULL,NULL
"15335","Presale pentru ziua 28 Decembrie","15170","40",NULL,NULL,NULL
"15336","Abonament pentru 2 zile","15170","110",NULL,NULL,NULL
"15337","Presale Abonament pentru 2 zile","15170","100",NULL,NULL,NULL
"1525","Bilet Presales","1519","70",NULL,NULL,NULL
"1529","Normal Ticket 10.02.2018","1519","70","0",NULL,NULL
"133438","Early bird -Abonament","151904","150","1","6","yes"
"137328","Acces","151904","0","0",,"no"
"226919","Bilet 1 zi -12 august","151904","80",NULL,"6","yes"
"226923","Bilet 1 zi -13 august","151904","80",NULL,"6","yes"
"226926","Bilet 1 zi -14 august","151904","80",NULL,"6","yes"
"226929","Abonament presale","151904","180",NULL,"6","yes"
"237062","Abonament presale 2","151904","200",NULL,"6","yes"
"242220","Acces o zi localnici (cu domiciliul in com.Ceahlau NT)","151904","30",NULL,"6","yes"
"242260","80 lei Bilet pt o zi","151904","0","0",,"no"
"243408","200 lei Abonament 3 zile","151904","0","0",,"no"
"243414","30 lei Bilet localnici","151904","0","0",,"no"
"151938","Acces","151927","70",NULL,"5","yes"
"152106","Acces","152104","30",NULL,"5","yes"
"153528","INVITATIE","152104","0",NULL,,"no"
"154007","30 lei Acces","152104","0",NULL,,"no"
"152158","Acces normal","152155","45",NULL,"5","yes"
"153060","35 lei ACCES","152155","0",NULL,,"no"
"152249","Bilet presale","152159","100",NULL,"2,5","yes"
"152253","Bilet acces","152159","120",NULL,"2,5","yes"
"152285","Acces normal","152274","50",NULL,"5","yes"
"152323","Presale","152315","33.34",NULL,"5","yes"
"152324","Normal Acces","152315","38.10",NULL,"5","yes"
"152415","Acces pentru 15 decembrie","152411","35",NULL,"5","yes"
"162019","Acces in data de 17.02.22","152411","40",NULL,"5","yes"
"152550","Presale","152548","50",NULL,"6","yes"
"152553","Normal Acces","152548","60",NULL,"6","yes"
"154414","60 lei Acces","152548","0",NULL,,"no"
"152844","Acces pentru 26 decembrie","152833","30",NULL,"6","yes"
"153130","06.04.22 Acces Whatever Smooth Jazz Emil Bizga Ploiesti","153121","35","0","2","yes"
"153152","Acces pentru 14 februarie","153149","30",NULL,"2","yes"
"15344","Early Bird -Abonament 3 zile","15343","60",NULL,NULL,NULL
"15345","Bilet o zi -09 august","15343","50",NULL,NULL,NULL
"15346","Bilet o zi -10 august","15343","50",NULL,NULL,NULL
"15347","Bilet o zi -11 august","15343","50",NULL,NULL,NULL
"17063","Presale Abonament 3 zile","15343","90","141",NULL,NULL
"23326","Abonament regular 3 zile","15343","140",NULL,NULL,NULL
"27562","Bilet de o zi (pt ziua 11 august)","15343","65",NULL,NULL,NULL
"27563","Bilet de o zi (pt ziua 10 august)","15343","75",NULL,NULL,NULL
"27564","Bilet de o zi (pt ziua 09 august)","15343","65",NULL,NULL,NULL
"27800","Abonament ONE DAY SALE","15343","80",NULL,NULL,NULL
"29191","Abonament ONE DAY SALE","15343","80",NULL,NULL,NULL
"30715","Abonament 50% reducere (doar 48 ore, pana pe 27 iunie ora 11:00)","15343","70","8",NULL,NULL
"35462","Abonament ONE DAY SALE (26 iulie)","15343","89",NULL,NULL,NULL
"154109","Abonament 3 zile (acces doar la concerte)","154106","258",NULL,NULL,NULL
"154112","Bilet pentru 10 iunie (acces doar la concerte)","154106","125",NULL,NULL,NULL
"154113","Bilet pentru 11 iunie (acces doar la concerte)","154106","125",NULL,NULL,NULL
"154114","Bilet pentru 12 iunie (acces doar la concerte)","154106","125",NULL,NULL,NULL
"154119","Abonament + Sesiune de Gastronomie cu degustare de vin* 1 (11 iunie 12:30-14:00)","154106","298",NULL,NULL,NULL
"154120","Abonament + Sesiune de Gastronomie cu degustare de bere* 2 (11 iunie 15:00-16:30)","154106","298",NULL,NULL,NULL
"154121","Abonament + Sesiune de Gastronomie cu degustare de vin* 1 (12 iunie 12:30-14:00)","154106","298",NULL,NULL,NULL
"154122","Abonament + Sesiune de Gastronomie cu degustare de bere* 2 (12 iunie 15:00-16:30)","154106","298",NULL,NULL,NULL
"186990","PASTE 2022 Abonament Acces pt 2 persoane","154106","387",NULL,NULL,NULL
"154316","Bilet categoria II","154306","40",NULL,"5","yes"
"154318","Bilet categoria I","154306","50",NULL,"5","yes"
"154320","Bilet categoria VIP","154306","60",NULL,"5","yes"
"154512","Early bird","154508","100",NULL,,"no"
"155666","Presale","154508","130",NULL,,"no"
"155669","Acces","154508","150",NULL,,"no"
"187235","INVITATIE","154508","0",NULL,,"no"
"191150","Pachet: 3+1 gratis","154508","390",NULL,,"no"
"214290","Acces corporate","154508","0",NULL,,"no"
"1180","Bilet Presales","154870","70",NULL,NULL,NULL
"154876","Bilet categoria I","154870","50",NULL,"5","yes"
"154878","Bilet categoria II","154870","40",NULL,"5","yes"
"15510","Abonament pt 3 zile","15507","70",NULL,NULL,NULL
"15515","Bilet pt o zi (25 noiembrie)","15507","30",NULL,NULL,NULL
"15540","Bilet pt o zi (24 noiembrie)","15507","30",NULL,NULL,NULL
"15541","Bilet pt o zi (23 noiembrie)","15507","30",NULL,NULL,NULL
"153228","Acces general","155244","50",NULL,,"no"
"155262","Acces general in ziua evenimentului","155244","65",NULL,,"no"
"158714","INVITATIE (o persoana)","155244","0",NULL,,"no"
"178983","65 lei Bilet acces","155244","0",NULL,,"no"
"155275","Acces 28 ianuarie","155273","40",NULL,"5","yes"
"155622","Normal Acces","155617","25",NULL,"2","yes"
"153949","40 lei (Acces in 16 ianuarie)","155631","0",NULL,,"no"
"155635","Acces in ziua de 16 ianuarie","155631","38.10",NULL,"5","yes"
"155785","Acces in ziua de 13 ianuarie","155778","30",NULL,"2","yes"
"151010","BILET eveniment Ana Teodora 19.01.22","155821","30",NULL,,"no"
"151191","Presale: Daniel FAT- CANT-TARE DE IARNA 29.01.22","155821","30",NULL,NULL,NULL
"155919","BILET eveniment Cristi Buica in data 26.01.22","155821","30",NULL,NULL,NULL
"158276","BILET eveniment Grup Vocelis 05.02.22","155821","30",NULL,NULL,NULL
"158893","Adrian Sarmasan -Acces 08.03.22 La Ingineri","155821","40","0",NULL,NULL
"159206","PRESALE eveniment Ana Teodora 27.02.22","155821","30",NULL,,"no"
"159741","Presale The 80 s Rock Band 11.02.22","155821","30",NULL,,"no"
"162579","BILET ev Tatiana & Marius Ojog 19.02.22","155821","40",NULL,NULL,NULL
"166432","Acces eveniment Ana Teodora din 21.04.22","155821","40","0",,"no"
"181500","Acces eveniment Ana Teodora din 22.06.22","155821","30",NULL,"2","yes"
"213603","Acces 23 iunie (concert Titus Ctin)","155821","30",NULL,"2","yes"
"158673","Acces in ziua de 9 aprilie","155825","30",NULL,"2","yes"
"179613","30 lei Bilet acces","155825","0","30","2","yes"
"150478","Acces in ziua de 27 aprilie","155904","30",NULL,"6","yes"
"185917","30 lei Acces","155904","0","80",,"no"
"155925","Acces in ziua 20 ianuarie","155921","30",NULL,"2","yes"
"97036","Acces 26.10.23","155928","60","128","6","yes"
"156552","Acces 27.01.22 ThePub Bucuresti","155928","45","0","5","yes"
"155981","Presale (returnate 6 buc)","155978","120","0","5","yes"
"156136","Bilet pentru 24 ianuarie","156132","43",NULL,"6","yes"
"156205","Acces","156201","50",NULL,"5","yes"
"156207","Acces 2 PERSOANE","156201","80",NULL,"5","yes"
"156494","50 LEI (Acces o persoana)","156201","0","0",,"no"
"78664","Acces pentru 26.02.2022","156262","30",NULL,"2","yes"
"156212","Acces pentru 15.01.2022","156262","30",NULL,"2","yes"
"156279","Acces pentru 22.01.2022","156262","30",NULL,"2","yes"
"156281","Acces pentru 29.01.2022","156262","30",NULL,"2","yes"
"156283","Acces pentru 26.03.2022","156262","30",NULL,"2","yes"
"156609","VOUCHER pentru 15.01.2022","156262","0","0",,"no"
"156612","VOUCHER pentru 22.01.2022","156262","0","0",,"no"
"156616","VOUCHER pentru 29.01.2022","156262","0","0",,"no"
"156625","VOUCHER pentru 05.02.2022","156262","0","0",,"no"
"164836","VOUCHER pentru 26.02.2022","156262","0",NULL,,"no"
"165574","Acces pentru 12.03.2022","156262","30",NULL,"2","yes"
"169237","Acces pentru 19.03.2022","156262","30",NULL,"2","yes"
"182308","Acces pentru 16.04.2022","156262","30",NULL,"2","yes"
"194062","Acces pentru 14 mai","156262","40",NULL,"2","yes"
"202284","INVITATIE pentru 14.05.2022","156262","0","0",,"no"
"226782","Acces pentru 13 iulie","156262","30",NULL,"2","yes"
"226889","INVITATIE pentru 13.07.2022","156262","0","0",,"no"
"152103","Bilet categoria I (in Club NoLimit)","156343","100",NULL,"5","yes"
"152149","Bilet categoria II (in Club NoLimit)","156343","80",NULL,"5","yes"
"156482","Bilet categoria I","156343","100",NULL,"5","yes"
"156484","Bilet categoria II","156343","80",NULL,"5","yes"
"156512","Acces in ziua de 12 februarie","156503","59",NULL,"5","yes"
"78376","15.02.22 Acces pentru My Funny Valentine","156541","45","0","5","yes"
"136772","50 lei Bilet acces","156541","0","40",,"no"
"152263","14.12.2021 Acces","156541","45","0","5","yes"
"153227","21.12.2021 Acces Christmas Jazz","156541","45","0","5","yes"
"155877","11.01.22 Acces Puiu Pascu trio","156541","45","0","5","yes"
"156543","18.01.22 acces Ozana Barabancea Jazz & Poetry","156541","45","0","5","yes"
"157922","08.02.22 acces Alex Man trio","156541","45","0","5","yes"
"164580","08.03.22 Acces Ruxandra Zamfir -Jazz club Emil Bizga","156541","45","0","5","yes"
"170739","05.04.22 acces You Must Belive In Spring","156541","45","0","5","yes"
"177811","26.04.22 acces Jazz Me Beautiful Love","156541","45","0","5","yes"
"179561","12.04.22 acces IOAN BARANGA and FRIENDS","156541","45","0","5","yes"
"183443","19.04.22 acces Tea for Two Daria Stefan","156541","45","0","5","yes"
"202397","07.06.22 acces HOW DEEP IS THE OCEAN","156541","50","0","5","yes"
"208827","14.06.22 acces JAZZ T FRIENDS 4tet","156541","45","0","5","yes"
"261374","27.09.22 Acces -PASARE MAIASTRA Catalin MILEA feat. Ana Maria Rosu","156541","50","0","6","yes"
"264865","25.10.22 Acces -RUXANDRA ZAMFIR trio","156541","50","0","6","yes"
"264872","15.11.22 Acces -PETRICA ANDREI Trio","156541","50","0","6","yes"
"264877","22.11.22 Acces -Dan Creimerman quintet","156541","50","0","6","yes"
"264880","06.12.22 Acces - Jolly Old Saint Nicholas Quintet","156541","50","0","6","yes"
"156681","04.02.22 Acces Zaiafet","156547","45","0","5","yes"
"157059","Acces in 10 februarie","157056","47.62",NULL,"5","yes"
"157266","Acces in 03 februarie","157263","49",NULL,"5","yes"
"137419","Bilet categoria I","157309","65",NULL,"5","yes"
"137420","Bilet categoria II","157309","50",NULL,"5","yes"
"69075","Indisponibil","157548",,NULL,NULL,NULL
"157552","Acces in 11 februarie","157548","40","115","5","yes"
"157608","Presale (reducere pana pe 24 februarie)","157605","40",NULL,NULL,NULL
"157613","10.02.22 Presale","157609","30","0",NULL,NULL
"157616","Presale (pret redus pana in ziua de 20 mai)","157615","25",NULL,NULL,NULL
"17850","30 lei Bilet Acces","157771","0","0",NULL,NULL
"157774","Acces in ziua de 16 aprilie","157771","30",NULL,"2","yes"
"157823","Bilet categoria II","157818","40",NULL,"5","yes"
"157825","Bilet categoria I","157818","50",NULL,"5","yes"
"157827","Bilet categoria VIP","157818","60",NULL,"5","yes"
"157856","Acces in 13 februarie","157853","40",NULL,"5","yes"
"157963","Bilet acces","157960","30",NULL,"2","yes"
"18443","35 Lei Acces","158268","0",NULL,NULL,NULL
"53357","Acces in data de 24 martie","158268","33",NULL,"2","yes"
"158281","Acces in ziua 13 februarie","158279","35","0",NULL,NULL
"161055","Acces in 26 martie","158287","45",NULL,"5","yes"
"158294","Acces in ziua de 9 februarie","158291","35",NULL,"2","yes"
"69111","Acces in ziua evenimentului","158381","40",NULL,NULL,NULL
"158384","Presale","158381","30",NULL,NULL,NULL
